source_id,url,label
L2-E044,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prestación de servicios para las cajas de previsión'
L2-S110,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Sistema Público de Cuidado, Alcaldía de Iztapalapa'"
L2-E119,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Fortalecimiento en materia jurídica'
L2-E098,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Supervisión y promoción de los derechos laborales'
L2-S116,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Apoyo a la formación artística de niñas, niños y adolescentes'"
L2-S008,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Ciberescuelas en PILARES'
L2-F003,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Convenios en materia de educación, innovación, ciencia y tecnología'"
L2-U021,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de atención a personas vulnerables'
L2-E079,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción y operación integral de la Orquesta Filarmónica de la Ciudad de México'
L2-F029,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Financiamiento a las MIPYMES'
L2-E095,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Fortalecimiento para el acceso a posgrados e investigación'
L2-U010,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prevención de enfermedades y promoción a la Salud'
L2-F035,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Difusión y fomento de la cultura financiera en el sector público'
L2-S123,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de Fortalecimiento Sectorial (PROFOSEC)'
L2-E057,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Reinserción pos penitenciaria'
L2-K003,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Infraestructura de agua potable, alcantarillado y saneamiento'"
L2-S149,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Entrega de semillas y material vegetativo para fomentar la producción agrícola'
L2-S103,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Ayuda económica y bienestar integral para personas adultas mayores de 60 a 64 años que residen en Iztapalapa'
L2-E027,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Fortalecimiento a la educación complementaria'
L2-S196,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación de los centros de atención y cuidado infantil de la alcaldía de Coyoacán'
L2-U017,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo a la formación de capital humano en educación y ciencia'
L2-0000,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Órganos autónomos y de gobierno'
L2-K015,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Construcción de infraestructura pública'
L2-F016,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción y fortalecimiento de la participación ciudadana'
L2-E020,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Centros de atención LUNAS'
L2-K002,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Construcción y mejoramiento de la infraestructura educativa'
L2-E101,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Atención Integral en espacios de refugio a mujeres, hijas e hijos en situación de violencia extrema y promover el ejercicio de sus derechos'"
L2-E034,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Mantenimiento de espacios públicos'
L2-S016,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Educación para la autonomía económica en PILARES'
L2-E156,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de movilidad activa'
L2-S071,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Servidores de la Ciudad (SERCDMX)'
L2-O002,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Impulso a la transparencia y rendición de cuentas'
L2-E104,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Profesionalización y evaluación del servidor público para el buen gobierno'
L2-S039,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de becas del instituto de educación media superior de la Ciudad de México'
L2-E094,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Fortalecimiento para el acceso a la educación superior'
L2-S042,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa para el fortalecimiento y apoyo a las comunidades indígenas'
L2-S134,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Huellas: Sembrando Compañía en Comunidad'
L2-E007,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prevención del Delito'
L2-S181,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Fondo para Emprendedores de Milpa Alta FONEMA'
L2-S007,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Capacitación a la población joven ocupada y desocupada de la Ciudad de México'
L2-E061,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Salud materna, sexual y reproductiva'"
L2-P041,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Planeación, elaboración, seguimiento y evaluación de las políticas públicas y normatividad en materia de desarrollo económico, social y ambiental'"
L2-E019,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prevención y atención de la violencia contra las mujeres'
L2-S148,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Animales de corral y de traspatio'
L2-G018,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Gestión y regulación de sistemas de movilidad y transporte, y estacionamientos'"
L2-P048,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Planeación, seguimiento y evaluación a políticas públicas en alcaldías'"
L2-G014,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Regulación y registro de establecimientos mercantiles en materia económica'
L2-E083,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Valuación de los bienes inmuebles'
L2-P023,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Planeación y gestión del ordenamiento territorial y asentamientos humanos'
L2-O001,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Actividades de apoyo a la función pública y buen gobierno'
L2-E075,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Gestión y operación del museo de historia natural y cultura ambiental'
L2-E016,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención integral y tratamiento de adicciones'
L2-K016,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Rehabilitación y mantenimiento de infraestructura pública'
L2-P002,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción integral para el cumplimiento de los derechos humanos'
L2-P007,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Gobernabilidad y mejoramiento de los niveles de vida de los habitantes de la Ciudad de México'
L2-E063,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Seguridad procesal'
L2-P047,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Planeación de la política de turismo en las alcaldías'
L2-S129,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Asesorías para el Examen de Ingreso a la Educación Media Superior'
L2-F032,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción de la cultura física y deportiva'
L2-S033,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Programa becas escolares para niñas y niños en condiciones de vulnerabilidad social (Más becas, mejor educación)'"
L2-E118,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Acciones policiales y prevención del delito'
L2-E082,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Regularización de la tenencia de la tierra'
L2-K005,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Mejoramiento y mantenimiento de la infraestructura urbana'
L2-S200,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Cultivando Raíces de Identidad'
L2-K014,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Infraestructura de agua potable, alcantarillado y saneamiento'"
L2-K017,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Acciones de obras y servicios para la regeneración de barrios'
L2-S102,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Facilitadores culturales y deportivos'
L2-E028,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación del museo de arte popular'
L2-F021,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Divulgación de conocimiento científico tecnológico y de innovación'
L2-P025,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Planeación, elaboración y seguimiento de la política de desarrollo económico'"
L2-F012,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción y fomento de los derechos humanos de la adolescencia y la infancia'
L2-S126,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Comunidad Huehueyotl, apoyo a colectivos de personas adultas mayores'"
L2-N004,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prevención y combate de incendios'
L2-S050,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción de actividades culturales y recreativas'
L2-E087,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Fortalecimiento a la educación básica'
L2-U011,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa para la reconstrucción'
L2-S137,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Cultivando comunidad con la participación ciudadana'
L2-S138,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Cultivando actividades deportivas'
L2-E130,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación de panteones públicos'
L2-E127,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prevención y control de enfermedades'
L2-E018,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención veterinaria'
L2-E129,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Provisión emergente de agua potable'
L2-G016,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Control y regulación sanitaria'
L2-S029,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Ponte pila, deporte comunitario'"
L2-S122,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa integral de apoyo a los productores de nopal PIAPRON'
L2-S119,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Aliméntate Bien'
L2-E120,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención veterinaria en alcaldías'
L2-F026,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Fomento sanitario en establecimientos, productos, actividades, servicios y personas'"
L2-S073,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Beca pilares'
L2-K001,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Construcción y mejoramiento de la infraestructura de salud'
L2-G017,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Vigilancia sanitaria en establecimientos, productos, actividades, servicios y personas'"
L2-S145,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo Económico a Personas Que Prestan sus Inmuebles Como Espacios para Centros de Desarrollo Infantil'
L2-G011,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Acciones para el cumplimiento de las disposiciones mercantiles, jurídicas y administrativas'"
L2-P001,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción integral para el cumplimiento de los derechos humanos de las niñas y mujeres'
L2-F008,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Promoción de la inversión, el desarrollo, competitividad e innovación de los sectores industrial, comercial y de servicios'"
L2-E126,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Producción de contenido cultural y artístico en alcaldías'
L2-G019,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Control, ordenamiento y sistematización del transporte'"
